  -380.0         X  0.000717  0.000714  0.000711  0.000708  0.000704   0.094667   0.094124   0.093584   0.093048   0.092517   0.091990   0.091467   0.090949   0.090436   0.089927   0.089421   0.088920   0.088423   0.087931   0.087442 -0.007026 -0.007008 -0.006999 -0.006984 -0.006962 -0.006935 -0.006899 -0.006851 -0.006789 -0.006709 -0.006604 -0.006469 -0.006298 -0.006082 -0.005813 -0.005484 -0.005090 -0.004632 -0.004117 -0.003555 -0.002974 -0.001771 -0.000821 -0.000558
  -378.0         X  0.000725  0.000722  0.000719  0.000715  0.000712   0.095724   0.095175   0.094629   0.094087   0.093549   0.093017   0.092489   0.091965   0.091446   0.090931   0.090420   0.089913   0.089411   0.088913   0.088418 -0.007105 -0.007086 -0.007077 -0.007061 -0.007040 -0.007012 -0.006976 -0.006928 -0.006865 -0.006783 -0.006678 -0.006542 -0.006368 -0.006150 -0.005878 -0.005545 -0.005147 -0.004684 -0.004163 -0.003595 -0.003008 -0.001790 -0.000830 -0.000564
  -376.0         X  0.000733  0.000730  0.000727  0.000723  0.000720   0.096797   0.096242   0.095689   0.095142   0.094598   0.094060   0.093526   0.092996   0.092471   0.091950   0.091434   0.090921   0.090413   0.089909   0.089409 -0.007184 -0.007166 -0.007156 -0.007141 -0.007119 -0.007091 -0.007054 -0.007005 -0.006942 -0.006859 -0.006752 -0.006615 -0.006439 -0.006219 -0.005944 -0.005607 -0.005204 -0.004737 -0.004209 -0.003635 -0.003041 -0.001811 -0.000839 -0.000571
  -374.0         X  0.000741  0.000738  0.000735  0.000732  0.000728   0.097886   0.097325   0.096766   0.096212   0.095663   0.095118   0.094578   0.094043   0.093512   0.092985   0.092463   0.091945   0.091431   0.090921   0.090416 -0.007265 -0.007246 -0.007237 -0.007221 -0.007199 -0.007171 -0.007133 -0.007084 -0.007020 -0.006937 -0.006828 -0.006689 -0.006512 -0.006288 -0.006011 -0.005670 -0.005263 -0.004790 -0.004257 -0.003676 -0.003076 -0.001831 -0.000849 -0.000577
  -372.0         X  0.000750  0.000746  0.000743  0.000740  0.000737   0.098992   0.098425   0.097860   0.097299   0.096744   0.096193   0.095647   0.095105   0.094568   0.094036   0.093507   0.092984   0.092464   0.091949   0.091437 -0.007347 -0.007328 -0.007318 -0.007302 -0.007280 -0.007252 -0.007214 -0.007164 -0.007099 -0.007015 -0.006906 -0.006765 -0.006585 -0.006360 -0.006079 -0.005734 -0.005322 -0.004844 -0.004305 -0.003718 -0.003110 -0.001852 -0.000858 -0.000583
  -370.0         X  0.000758  0.000755  0.000752  0.000748  0.000745   0.100115   0.099542   0.098970   0.098403   0.097841   0.097284   0.096732   0.096184   0.095641   0.095103   0.094568   0.094038   0.093513   0.092992   0.092475 -0.007430 -0.007411 -0.007401 -0.007385 -0.007363 -0.007334 -0.007296 -0.007245 -0.007180 -0.007094 -0.006984 -0.006842 -0.006660 -0.006432 -0.006148 -0.005799 -0.005383 -0.004899 -0.004354 -0.003760 -0.003146 -0.001873 -0.000868 -0.000590
  -368.0         X  0.000767  0.000763  0.000760  0.000757  0.000753   0.101256   0.100675   0.100097   0.099524   0.098956   0.098393   0.097834   0.097280   0.096731   0.096186   0.095646   0.095110   0.094578   0.094051   0.093528 -0.007515 -0.007495 -0.007486 -0.007469 -0.007446 -0.007417 -0.007379 -0.007328 -0.007262 -0.007175 -0.007063 -0.006920 -0.006736 -0.006505 -0.006218 -0.005865 -0.005444 -0.004955 -0.004403 -0.003803 -0.003182 -0.001894 -0.000878 -0.000597
  -366.0         X  0.000776  0.000772  0.000769  0.000765  0.000762   0.102414   0.101827   0.101242   0.100662   0.100088   0.099518   0.098953   0.098392   0.097837   0.097286   0.096740   0.096198   0.095660   0.095127   0.094598 -0.007601 -0.007581 -0.007571 -0.007555 -0.007532 -0.007502 -0.007463 -0.007411 -0.007345 -0.007257 -0.007144 -0.006999 -0.006813 -0.006579 -0.006289 -0.005932 -0.005506 -0.005012 -0.004454 -0.003846 -0.003218 -0.001916 -0.000888 -0.000604
  -364.0         X  0.000784  0.000781  0.000778  0.000774  0.000771   0.103590   0.102996   0.102405   0.101818   0.101237   0.100661   0.100089   0.099522   0.098960   0.098403   0.097850   0.097302   0.096758   0.096219   0.095684 -0.007688 -0.007668 -0.007658 -0.007641 -0.007618 -0.007588 -0.007549 -0.007497 -0.007429 -0.007340 -0.007226 -0.007079 -0.006891 -0.006655 -0.006361 -0.006001 -0.005570 -0.005069 -0.004505 -0.003890 -0.003255 -0.001938 -0.000898 -0.000611
  -362.0         X  0.000794  0.000790  0.000787  0.000783  0.000780   0.104784   0.104184   0.103585   0.102992   0.102404   0.101821   0.101243   0.100670   0.100101   0.099538   0.098978   0.098424   0.097874   0.097328   0.096787 -0.007777 -0.007756 -0.007746 -0.007729 -0.007706 -0.007676 -0.007636 -0.007583 -0.007515 -0.007425 -0.007309 -0.007161 -0.006971 -0.006731 -0.006434 -0.006070 -0.005634 -0.005128 -0.004557 -0.003935 -0.003293 -0.001960 -0.000909 -0.000618
  -360.0         X  0.000803  0.000799  0.000796  0.000792  0.000789   0.105997   0.105390   0.104784   0.104185   0.103590   0.103000   0.102415   0.101835   0.101260   0.100690   0.100124   0.099563   0.099007   0.098455   0.097908 -0.007867 -0.007846 -0.007836 -0.007819 -0.007795 -0.007764 -0.007724 -0.007671 -0.007602 -0.007511 -0.007394 -0.007243 -0.007051 -0.006809 -0.006509 -0.006140 -0.005699 -0.005187 -0.004610 -0.003981 -0.003331 -0.001983 -0.000919 -0.000625
  -358.0         X  0.000812  0.000808  0.000805  0.000801  0.000798   0.107229   0.106615   0.106002   0.105396   0.104794   0.104197   0.103606   0.103019   0.102437   0.101860   0.101288   0.100721   0.100158   0.099600   0.099046 -0.007958 -0.007937 -0.007927 -0.007910 -0.007885 -0.007855 -0.007814 -0.007760 -0.007690 -0.007598 -0.007480 -0.007327 -0.007133 -0.006888 -0.006584 -0.006211 -0.005765 -0.005247 -0.004663 -0.004027 -0.003369 -0.002006 -0.000930 -0.000632
  -356.0         X  0.000822  0.000818  0.000814  0.000811  0.000807   0.108481   0.107859   0.107240   0.106626   0.106017   0.105413   0.104815   0.104221   0.103633   0.103049   0.102471   0.101896   0.101327   0.100762   0.100202 -0.008051 -0.008030 -0.008019 -0.008002 -0.007977 -0.007946 -0.007905 -0.007850 -0.007780 -0.007687 -0.007567 -0.007413 -0.007216 -0.006969 -0.006661 -0.006284 -0.005833 -0.005309 -0.004718 -0.004074 -0.003409 -0.002029 -0.000941 -0.000639
  -354.0         X  0.000831  0.000828  0.000824  0.000820  0.000817   0.109752   0.109123   0.108497   0.107875   0.107260   0.106649   0.106043   0.105443   0.104848   0.104257   0.103672   0.103091   0.102515   0.101943   0.101377 -0.008145 -0.008124 -0.008113 -0.008096 -0.008071 -0.008039 -0.007997 -0.007942 -0.007871 -0.007777 -0.007656 -0.007500 -0.007301 -0.007050 -0.006739 -0.006357 -0.005901 -0.005371 -0.004773 -0.004122 -0.003449 -0.002053 -0.000952 -0.000647
  -352.0         X  0.000841  0.000837  0.000834  0.000830  0.000826   0.111044   0.110407   0.109773   0.109145   0.108522   0.107904   0.107291   0.106684   0.106082   0.105484   0.104892   0.104304   0.103721   0.103143   0.102570 -0.008241 -0.008220 -0.008209 -0.008191 -0.008166 -0.008134 -0.008091 -0.008036 -0.007963 -0.007868 -0.007746 -0.007588 -0.007387 -0.007133 -0.006819 -0.006432 -0.005970 -0.005434 -0.004829 -0.004170 -0.003489 -0.002077 -0.000963 -0.000655
  -350.0         X  0.000851  0.000847  0.000843  0.000840  0.000836   0.112356   0.111712   0.111071   0.110435   0.109804   0.109179   0.108559   0.107945   0.107335   0.106731   0.106131   0.105537   0.104947   0.104362   0.103782 -0.008338 -0.008317 -0.008306 -0.008287 -0.008262 -0.008230 -0.008187 -0.008130 -0.008057 -0.007961 -0.007837 -0.007678 -0.007474 -0.007218 -0.006899 -0.006508 -0.006041 -0.005498 -0.004886 -0.004220 -0.003531 -0.002102 -0.000974 -0.000662
  -348.0         X  0.000861  0.000857  0.000853  0.000850  0.000846   0.113689   0.113038   0.112389   0.111745   0.111107   0.110475   0.109848   0.109226   0.108609   0.107997   0.107391   0.106789   0.106192   0.105601   0.105014 -0.008437 -0.008415 -0.008404 -0.008386 -0.008360 -0.008327 -0.008284 -0.008227 -0.008153 -0.008056 -0.007930 -0.007769 -0.007563 -0.007303 -0.006981 -0.006585 -0.006113 -0.005563 -0.004944 -0.004270 -0.003573 -0.002127 -0.000986 -0.000670
  -346.0         X  0.000871  0.000867  0.000864  0.000860  0.000856   0.115044   0.114385   0.113728   0.113077   0.112431   0.111791   0.111157   0.110527   0.109903   0.109284   0.108671   0.108062   0.107458   0.106859   0.106265 -0.008537 -0.008515 -0.008504 -0.008486 -0.008460 -0.008427 -0.008383 -0.008325 -0.008250 -0.008152 -0.008025 -0.007861 -0.007653 -0.007390 -0.007064 -0.006664 -0.006185 -0.005630 -0.005003 -0.004321 -0.003615 -0.002152 -0.000998 -0.000678
  -344.0         X  0.000882  0.000878  0.000874  0.000870  0.000866   0.116421   0.115754   0.115089   0.114430   0.113777   0.113129   0.112487   0.111850   0.111219   0.110592   0.109971   0.109355   0.108744   0.108138   0.107537 -0.008640 -0.008617 -0.008606 -0.008587 -0.008561 -0.008527 -0.008483 -0.008424 -0.008349 -0.008249 -0.008121 -0.007955 -0.007744 -0.007479 -0.007149 -0.006744 -0.006260 -0.005697 -0.005063 -0.004373 -0.003658 -0.002178 -0.001009 -0.000686
  -342.0         X  0.000892  0.000888  0.000884  0.000881  0.000877   0.117820   0.117145   0.116472   0.115805   0.115144   0.114489   0.113839   0.113194   0.112555   0.111921   0.111293   0.110669   0.110051   0.109438   0.108829 -0.008743 -0.008721 -0.008709 -0.008690 -0.008664 -0.008630 -0.008585 -0.008526 -0.008449 -0.008348 -0.008218 -0.008051 -0.007837 -0.007569 -0.007235 -0.006825 -0.006335 -0.005766 -0.005124 -0.004425 -0.003702 -0.002204 -0.001022 -0.000694
  -340.0         X  0.000903  0.000899  0.000895  0.000891  0.000887   0.119242   0.118559   0.117878   0.117203   0.116534   0.115871   0.115213   0.114561   0.113914   0.113272   0.112636   0.112005   0.111379   0.110758   0.110143 -0.008849 -0.008826 -0.008814 -0.008795 -0.008768 -0.008734 -0.008688 -0.008628 -0.008551 -0.008449 -0.008317 -0.008148 -0.007932 -0.007660 -0.007322 -0.006907 -0.006411 -0.005835 -0.005186 -0.004479 -0.003747 -0.002231 -0.001034 -0.000703
  -338.0         X  0.000914  0.000910  0.000906  0.000902  0.000898   0.120687   0.119996   0.119307   0.118624   0.117947   0.117275   0.116609   0.115949   0.115294   0.114645   0.114001   0.113363   0.112729   0.112101   0.111478 -0.008956 -0.008933 -0.008921 -0.008902 -0.008874 -0.008840 -0.008794 -0.008733 -0.008654 -0.008551 -0.008418 -0.008247 -0.008028 -0.007753 -0.007411 -0.006991 -0.006489 -0.005906 -0.005249 -0.004533 -0.003793 -0.002258 -0.001046 -0.000711
  -336.0         X  0.000925  0.000921  0.000917  0.000913  0.000909   0.122156   0.121456   0.120759   0.120068   0.119382   0.118703   0.118029   0.117361   0.116698   0.116041   0.115389   0.114743   0.114102   0.113466   0.112835 -0.009065 -0.009041 -0.009030 -0.009010 -0.008982 -0.008947 -0.008901 -0.008839 -0.008760 -0.008655 -0.008520 -0.008347 -0.008126 -0.007847 -0.007501 -0.007076 -0.006568 -0.005978 -0.005313 -0.004588 -0.003839 -0.002285 -0.001059 -0.000720
  -334.0         X  0.000936  0.000932  0.000928  0.000924  0.000920   0.123649   0.122941   0.122235   0.121535   0.120842   0.120154   0.119472   0.118795   0.118125   0.117459   0.116800   0.116145   0.115496   0.114853   0.114214 -0.009176 -0.009152 -0.009140 -0.009120 -0.009092 -0.009057 -0.009009 -0.008947 -0.008867 -0.008761 -0.008625 -0.008449 -0.008225 -0.007943 -0.007592 -0.007162 -0.006648 -0.006051 -0.005378 -0.004644 -0.003886 -0.002313 -0.001072 -0.000729
  -332.0         X  0.000948  0.000944  0.000940  0.000935  0.000931   0.125168   0.124451   0.123736   0.123028   0.122325   0.121629   0.120939   0.120254   0.119575   0.118902   0.118234   0.117571   0.116915   0.116263   0.115617 -0.009288 -0.009264 -0.009252 -0.009232 -0.009204 -0.009168 -0.009120 -0.009057 -0.008975 -0.008868 -0.008730 -0.008553 -0.008326 -0.008040 -0.007686 -0.007250 -0.006730 -0.006125 -0.005444 -0.004701 -0.003933 -0.002342 -0.001085 -0.000738
  -330.0         X  0.000960  0.000955  0.000951  0.000947  0.000943   0.126711   0.125985   0.125262   0.124545   0.123834   0.123129   0.122430   0.121737   0.121049   0.120368   0.119692   0.119021   0.118356   0.117697   0.117042 -0.009403 -0.009378 -0.009366 -0.009346 -0.009317 -0.009281 -0.009232 -0.009169 -0.009086 -0.008978 -0.008838 -0.008658 -0.008428 -0.008139 -0.007780 -0.007340 -0.006813 -0.006201 -0.005511 -0.004759 -0.003982 -0.002370 -0.001099 -0.000747
  -328.0         X  0.000971  0.000967  0.000963  0.000959  0.000955   0.128280   0.127545   0.126813   0.126087   0.125368   0.124654   0.123946   0.123245   0.122549   0.121859   0.121174   0.120495   0.119822   0.119154   0.118492 -0.009519 -0.009494 -0.009482 -0.009461 -0.009432 -0.009395 -0.009347 -0.009282 -0.009198 -0.009089 -0.008947 -0.008765 -0.008533 -0.008240 -0.007877 -0.007430 -0.006897 -0.006278 -0.005579 -0.004818 -0.004031 -0.002400 -0.001112 -0.000756
  -326.0         X  0.000983  0.000979  0.000975  0.000971  0.000966   0.129876   0.129132   0.128391   0.127656   0.126927   0.126204   0.125488   0.124778   0.124073   0.123374   0.122682   0.121994   0.121313   0.120637   0.119966 -0.009637 -0.009612 -0.009600 -0.009579 -0.009550 -0.009512 -0.009463 -0.009397 -0.009313 -0.009202 -0.009059 -0.008874 -0.008639 -0.008343 -0.007975 -0.007523 -0.006983 -0.006356 -0.005648 -0.004878 -0.004082 -0.002430 -0.001126 -0.000766
  -324.0         X  0.000996  0.000991  0.000987  0.000983  0.000978   0.131499   0.130745   0.129995   0.129251   0.128513   0.127781   0.127056   0.126337   0.125623   0.124916   0.124214   0.123519   0.122829   0.122144   0.121465 -0.009758 -0.009732 -0.009720 -0.009698 -0.009669 -0.009631 -0.009581 -0.009515 -0.009429 -0.009317 -0.009172 -0.008985 -0.008747 -0.008447 -0.008074 -0.007617 -0.007070 -0.006435 -0.005719 -0.004939 -0.004133 -0.002460 -0.001140 -0.000775
  -322.0         X  0.001008  0.001004  0.000999  0.000995  0.000991   0.133149   0.132386   0.131626   0.130873   0.130126   0.129385   0.128650   0.127922   0.127200   0.126484   0.125773   0.125069   0.124370   0.123677   0.122989 -0.009880 -0.009855 -0.009842 -0.009820 -0.009790 -0.009752 -0.009701 -0.009634 -0.009547 -0.009434 -0.009287 -0.009098 -0.008856 -0.008553 -0.008176 -0.007712 -0.007159 -0.006516 -0.005791 -0.005001 -0.004184 -0.002491 -0.001155 -0.000785
  -320.0         X  0.001021  0.001017  0.001012  0.001008  0.001003   0.134827   0.134055   0.133285   0.132522   0.131766   0.131016   0.130272   0.129535   0.128803   0.128078   0.127359   0.126645   0.125938   0.125236   0.124540 -0.010004 -0.009979 -0.009966 -0.009944 -0.009913 -0.009875 -0.009823 -0.009755 -0.009668 -0.009552 -0.009404 -0.009212 -0.008968 -0.008661 -0.008279 -0.007810 -0.007249 -0.006598 -0.005864 -0.005064 -0.004237 -0.002522 -0.001169 -0.000795
  -318.0         X  0.001034  0.001029  0.001025  0.001020  0.001016   0.136534   0.135752   0.134973   0.134200   0.133434   0.132675   0.131921   0.131175   0.130434   0.129700   0.128971   0.128249   0.127532   0.126822   0.126117 -0.010131 -0.010105 -0.010092 -0.010070 -0.010039 -0.010000 -0.009948 -0.009879 -0.009790 -0.009673 -0.009523 -0.009329 -0.009082 -0.008770 -0.008383 -0.007909 -0.007341 -0.006682 -0.005938 -0.005128 -0.004291 -0.002554 -0.001184 -0.000805
  -316.0         X  0.001047  0.001042  0.001038  0.001033  0.001029   0.138271   0.137479   0.136689   0.135907   0.135131   0.134362   0.133599   0.132843   0.132093   0.131349   0.130611   0.129880   0.129154   0.128435   0.127721 -0.010260 -0.010233 -0.010220 -0.010198 -0.010166 -0.010127 -0.010074 -0.010004 -0.009914 -0.009796 -0.009644 -0.009447 -0.009197 -0.008882 -0.008490 -0.008009 -0.007434 -0.006766 -0.006014 -0.005194 -0.004346 -0.002587 -0.001199 -0.000815
  -314.0         X  0.001060  0.001056  0.001051  0.001047  0.001042   0.140037   0.139235   0.138436   0.137643   0.136857   0.136078   0.135306   0.134540   0.133780   0.133027   0.132280   0.131539   0.130804   0.130075   0.129352 -0.010391 -0.010364 -0.010350 -0.010328 -0.010296 -0.010256 -0.010203 -0.010132 -0.010041 -0.009921 -0.009767 -0.009568 -0.009314 -0.008995 -0.008598 -0.008111 -0.007529 -0.006853 -0.006090 -0.005260 -0.004401 -0.002620 -0.001214 -0.000825
  -312.0         X  0.001074  0.001069  0.001065  0.001060  0.001055   0.141834   0.141022   0.140212   0.139409   0.138614   0.137825   0.137042   0.136267   0.135497   0.134734   0.133978   0.133227   0.132483   0.131745   0.131012 -0.010524 -0.010497 -0.010483 -0.010460 -0.010428 -0.010387 -0.010333 -0.010262 -0.010170 -0.010049 -0.009892 -0.009691 -0.009434 -0.009111 -0.008709 -0.008215 -0.007626 -0.006941 -0.006169 -0.005327 -0.004458 -0.002654 -0.001230 -0.000836
  -310.0         X  0.001088  0.001083  0.001078  0.001074  0.001069   0.143662   0.142839   0.142019   0.141207   0.140401   0.139601   0.138809   0.138023   0.137244   0.136471   0.135705   0.134945   0.134191   0.133443   0.132701 -0.010660 -0.010632 -0.010618 -0.010595 -0.010563 -0.010521 -0.010467 -0.010394 -0.010301 -0.010178 -0.010020 -0.009816 -0.009555 -0.009228 -0.008821 -0.008321 -0.007724 -0.007030 -0.006248 -0.005396 -0.004515 -0.002688 -0.001246 -0.000847
  -308.0         X  0.001102  0.001097  0.001092  0.001088  0.001083   0.145523   0.144689   0.143859   0.143035   0.142219   0.141409   0.140606   0.139811   0.139021   0.138238   0.137462   0.136692   0.135929   0.135171   0.134420 -0.010797 -0.010770 -0.010755 -0.010732 -0.010699 -0.010657 -0.010602 -0.010529 -0.010434 -0.010310 -0.010149 -0.009943 -0.009679 -0.009347 -0.008935 -0.008429 -0.007824 -0.007121 -0.006329 -0.005466 -0.004574 -0.002723 -0.001262 -0.000858
  -306.0         X  0.001116  0.001111  0.001107  0.001102  0.001097   0.147416   0.146571   0.145730   0.144896   0.144069   0.143249   0.142436   0.141629   0.140830   0.140037   0.139250   0.138470   0.137697   0.136930   0.136168 -0.010938 -0.010910 -0.010895 -0.010871 -0.010838 -0.010796 -0.010740 -0.010666 -0.010570 -0.010444 -0.010281 -0.010072 -0.009805 -0.009469 -0.009051 -0.008539 -0.007926 -0.007214 -0.006412 -0.005537 -0.004633 -0.002758 -0.001278 -0.000869
  -304.0         X  0.001131  0.001126  0.001121  0.001116  0.001111   0.149342   0.148487   0.147634   0.146789   0.145952   0.145121   0.144297   0.143480   0.142670   0.141867   0.141070   0.140280   0.139496   0.138719   0.137948 -0.011081 -0.011052 -0.011038 -0.011014 -0.010980 -0.010937 -0.010880 -0.010805 -0.010708 -0.010580 -0.010415 -0.010204 -0.009933 -0.009593 -0.009170 -0.008650 -0.008030 -0.007308 -0.006495 -0.005610 -0.004694 -0.002794 -0.001295 -0.000880
  -302.0         X  0.001146  0.001141  0.001136  0.001131  0.001126   0.151303   0.150436   0.149573   0.148717   0.147868   0.147026   0.146192   0.145364   0.144543   0.143730   0.142922   0.142122   0.141328   0.140540   0.139759 -0.011226 -0.011197 -0.011182 -0.011158 -0.011124 -0.011080 -0.011023 -0.010947 -0.010848 -0.010719 -0.010552 -0.010337 -0.010063 -0.009719 -0.009290 -0.008764 -0.008135 -0.007404 -0.006581 -0.005683 -0.004755 -0.002831 -0.001312 -0.000892
  -300.0         X  0.001161  0.001156  0.001151  0.001146  0.001141   0.153298   0.152420   0.151545   0.150678   0.149818   0.148965   0.148120   0.147281   0.146450   0.145625   0.144808   0.143996   0.143192   0.142394   0.141603 -0.011374 -0.011345 -0.011330 -0.011305 -0.011271 -0.011227 -0.011168 -0.011091 -0.010991 -0.010860 -0.010691 -0.010474 -0.010196 -0.009847 -0.009412 -0.008879 -0.008242 -0.007502 -0.006667 -0.005758 -0.004818 -0.002868 -0.001329 -0.000904
  -298.0         X  0.001176  0.001171  0.001166  0.001161  0.001156   0.155330   0.154440   0.153554   0.152675   0.151803   0.150939   0.150083   0.149233   0.148391   0.147555   0.146726   0.145905   0.145090   0.144281   0.143479 -0.011525 -0.011495 -0.011480 -0.011455 -0.011420 -0.011375 -0.011316 -0.011238 -0.011137 -0.011004 -0.010833 -0.010613 -0.010331 -0.009977 -0.009537 -0.008997 -0.008351 -0.007601 -0.006756 -0.005835 -0.004882 -0.002906 -0.001347 -0.000916
